seed,held_out_scenario,training_scenarios,strategy,candidate_group_count,training_reject_group_count,robust_candidate_group_count,max_feasible_groups,selected_groups,group_shortfall,thresholds_relaxed,selection_status,selection_worst_training_margin,n_groups,stable_count,reinspect_count,reject_count,stable_rate_target,selected_group_reject_rate,weakest_soh,largest_resistance_range,worst_safety_margin
17006,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,70,70,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17007,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1373,,,8,8,0,False,ACCEPT_FIXED_GROUPS,,8,2,3,3,0.25,0.375,0.7930487581337049,0.013576050273575335,-1.0
17007,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1373,1373,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17007,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1373,,,8,8,0,False,ACCEPT_FIXED_GROUPS,,8,3,2,3,0.375,0.375,0.776657856077539,0.0202534883968728,-1.0
17007,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1373,1373,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17007,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1373,,,8,8,0,False,ACCEPT_FIXED_GROUPS,,8,2,3,3,0.25,0.375,0.7898747851743355,0.014869085151618222,-1.0
17007,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,1373,1373,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17007,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,1373,,,8,8,0,False,ACCEPT_FIXED_GROUPS,,8,2,3,3,0.25,0.375,0.7817090373513976,0.014241749930794967,-1.0
17007,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,1373,1373,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17007,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,1373,,,8,8,0,False,ACCEPT_FIXED_GROUPS,,8,0,0,8,0.0,1.0,0.7533948382970945,0.023270469883601708,-1.0
17007,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,1373,925,448,4,4,4,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.018220893791350817,4,0,0,4,0.0,1.0,0.7806876046291901,0.03328144841411507,-1.0
17008,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,35,,,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,1,0,0,1,0.0,1.0,0.7993711568549517,0.011557631027387938,-1.0
17008,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,35,35,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17008,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,35,,,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,1,0,0,1,0.0,1.0,0.7834809998886216,0.017243716784069107,-1.0
17008,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,35,35,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17008,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,35,,,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,1,0,0,1,0.0,1.0,0.7962941493566186,0.012658698093405363,-1.0
17008,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,35,35,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17008,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,35,,,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,1,0,0,1,0.0,1.0,0.7883778666401869,0.011385153164997996,-1.0
17008,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,35,35,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17008,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,35,,,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,1,0,0,1,0.0,1.0,0.7609286716046066,0.01860450368867883,-1.0
17008,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,35,35,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17009,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,2800,,,17,8,0,False,ACCEPT_FIXED_GROUPS,,8,6,0,2,0.75,0.25,0.7851379947684526,0.016096118702641826,-1.0
17009,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,2800,2119,681,6,6,2,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.07009906776096203,6,6,0,0,0.75,0.0,0.8410923477602541,0.01480753379456523,0.20546173880127033
17009,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,2800,,,17,8,0,False,ACCEPT_FIXED_GROUPS,,8,6,0,2,0.75,0.25,0.7721340049576737,0.024009584966903086,-1.0
17009,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,2800,2119,681,6,6,2,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.07009906776096211,6,6,0,0,0.75,0.0,0.8298675975174432,0.024009584966903086,0.14933798758721586
17009,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,2800,,,17,8,0,False,ACCEPT_FIXED_GROUPS,,8,6,0,2,0.75,0.25,0.7826198714899476,0.017628500987129758,-1.0
17009,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,2800,2119,681,6,6,2,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.07009906776096211,6,6,0,0,0.75,0.0,0.8389187606309871,0.017628500987129758,0.19459380315493552
17009,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,2800,,,17,8,0,False,ACCEPT_FIXED_GROUPS,,8,6,0,2,0.75,0.25,0.773929734221844,0.026699087494993057,-1.0
17009,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,2800,2119,681,6,6,2,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.07009906776096211,6,6,0,0,0.75,0.0,0.8336194794209749,0.026699087494993057,0.1680973971048744
17009,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,2800,,,17,8,0,False,ACCEPT_FIXED_GROUPS,,8,5,0,3,0.625,0.375,0.7500641932341578,0.04361985577147531,-1.0
17009,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,2800,1623,1177,10,8,0,False,ACCEPT_FIXED_GROUPS,0.08561784444567433,8,5,0,3,0.625,0.375,0.7949376043870858,0.05086676992614425,-1.0
17010,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,602,,,4,4,4,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,4,3,0,1,0.375,0.25,0.7967087331437399,0.017650820957151536,-1.0
17010,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,602,602,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17010,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,602,,,4,4,4,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,4,0,0,4,0.0,1.0,0.7828159200165176,0.02633242020024551,-1.0
17010,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,602,602,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17010,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,602,,,4,4,4,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,4,1,0,3,0.125,0.75,0.7940184960204703,0.019331946324580462,-1.0
17010,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,602,602,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17010,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,602,,,4,4,4,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,4,1,0,3,0.125,0.75,0.7847343874605264,0.019848887176665997,-1.0
17010,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,602,602,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17010,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,602,,,4,4,4,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,4,0,0,4,0.0,1.0,0.7592376356215513,0.03243179206160818,-1.0
17010,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,602,601,1,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,-0.07580068765328996,1,0,0,1,0.0,1.0,0.7781980543253164,0.02577835148229135,-1.0
17011,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,450,,,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,3,1,0,2,0.125,0.6666666666666666,0.797924530388721,0.015445860339055706,-1.0
17011,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,450,450,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17011,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,450,,,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,3,0,0,3,0.0,1.0,0.7819197980639345,0.02304509264089072,-1.0
17011,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,450,450,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17011,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,450,,,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,3,1,0,2,0.125,0.6666666666666666,0.7948253362475598,0.016917393617416066,-1.0
17011,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,450,450,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17011,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,450,,,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,3,0,0,3,0.0,1.0,0.7868519734826553,0.01677019683963965,-1.0
17011,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,450,450,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17011,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,450,,,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,3,0,0,3,0.0,1.0,0.7592048570944285,0.027404200028465997,-1.0
17011,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,450,450,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17012,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,739,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,2,1,2,0.25,0.4,0.7969585699028863,0.014902064210091437,-1.0
17012,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,739,739,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17012,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,739,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,0,0,5,0.0,1.0,0.7800479416671275,0.022230319615609062,-1.0
17012,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,739,739,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17012,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,739,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,2,0,3,0.25,0.6,0.7936839559394615,0.0163211248826991,-1.0
17012,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,739,739,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17012,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,739,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,0,0,5,0.0,1.0,0.7852592868622211,0.016104078344138628,-1.0
17012,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,739,739,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17012,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,739,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,0,0,5,0.0,1.0,0.756047295212227,0.02631128416293027,-1.0
17012,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,739,698,41,2,2,6,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.0013731184091909654,2,0,0,2,0.0,1.0,0.7760591102932912,0.02045329097520221,-1.0
17013,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,2264,,,15,8,0,False,ACCEPT_FIXED_GROUPS,,8,5,0,3,0.625,0.375,0.7815734841785853,0.013913883695471307,-1.0
17013,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,2264,1984,280,6,6,2,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.004801789243586514,6,6,0,0,0.75,0.0,0.8354761959466758,0.012239928682288292,0.17738097973337866
17013,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,2264,,,15,8,0,False,ACCEPT_FIXED_GROUPS,,8,5,0,3,0.625,0.375,0.7683537612076271,0.0207577926127116,-1.0
17013,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,2264,1984,280,6,6,2,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.00480178924354715,6,6,0,0,0.75,0.0,0.8226874189208698,0.01629323956546669,0.06709271578689546
17013,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,2264,,,15,8,0,False,ACCEPT_FIXED_GROUPS,,8,5,0,3,0.625,0.375,0.7790135858217775,0.015239154370951802,-1.0
17013,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,2264,1984,280,6,6,2,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.00480178924354715,6,6,0,0,0.75,0.0,0.8329997469797903,0.011960923029321835,0.07226450620186764
17013,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,2264,,,15,8,0,False,ACCEPT_FIXED_GROUPS,,8,5,0,3,0.625,0.375,0.7701792812017674,0.022284961515364188,-1.0
17013,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,2264,1984,280,6,6,2,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.00480178924354715,6,6,0,0,0.75,0.0,0.8244534293140149,0.019512813648342675,0.06048264784612045
17013,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,2264,,,15,8,0,False,ACCEPT_FIXED_GROUPS,,8,2,0,6,0.25,0.75,0.7459178164513303,0.03641421125165811,-1.0
17013,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,2264,1505,759,9,8,0,False,ACCEPT_FIXED_GROUPS,0.04880948042561781,8,4,0,4,0.5,0.5,0.7855753728509999,0.0346150568116379,-1.0
17014,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1505,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,1,2,5,0.125,0.625,0.7882737329303564,0.02116975591855197,-1.0
17014,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1505,1497,8,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.03764762609982242,1,1,0,0,0.125,0.0,0.8408882058457906,0.0129713127365092,0.20444102922895285
17014,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1505,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,0,1,7,0.0,0.875,0.7744017015928049,0.03158152104386924,-1.0
17014,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1505,1497,8,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.03764762609982242,1,1,0,0,0.125,0.0,0.8285201155908717,0.01935365696017044,0.14260057795435824
17014,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1505,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,1,2,5,0.125,0.625,0.785587520041887,0.023185914690889264,-1.0
17014,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,1505,1497,8,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.03764762609982242,1,1,0,0,0.125,0.0,0.8384932196581094,0.014207204935356321,0.1924660982905469
17014,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,1505,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,0,1,7,0.0,0.875,0.7763172992661957,0.02889799525629222,-1.0
17014,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,1505,1497,8,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.03764762609982242,1,1,0,0,0.125,0.0,0.8302280330789528,0.022421436522898075,0.15114016539476363
17014,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,1505,,,10,8,0,False,ACCEPT_FIXED_GROUPS,,8,0,0,8,0.0,1.0,0.7508586871566731,0.04721647179035382,-1.0
17014,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,1505,1184,321,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,-0.12260631175906371,5,0,0,5,0.0,1.0,0.7775193573420692,0.03720309044329384,-1.0
17015,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,422,,,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,3,2,0,1,0.25,0.3333333333333333,0.771235055487507,0.016001911928437362,-2.0505781994969228
17015,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,422,420,2,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.010584548693934437,1,1,0,0,0.125,0.0,0.8375893998394915,0.008894704752341998,0.11203739347710506
17015,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,422,,,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,3,1,1,1,0.125,0.3333333333333333,0.7538459126026015,0.023875807635671542,-2.0478271766562455
17015,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,422,420,2,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.010584548693934437,1,1,0,0,0.125,0.0,0.8244375919471683,0.013269687840084421,0.10814848133976018
17015,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,422,,,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,3,2,0,1,0.25,0.3333333333333333,0.7678677808180486,0.01752663167686941,-2.0545281775350497
17015,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,422,420,2,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.010584548693934437,1,1,0,0,0.125,0.0,0.8350426527188014,0.009741886803129152,0.11170637602022393
17015,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,422,,,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,3,2,0,1,0.25,0.3333333333333333,0.7592047215691675,0.01774594489377912,-2.0459763612530266
17015,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,422,420,2,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.010584548693934437,1,1,0,0,0.125,0.0,0.8262537335046936,0.01681541626387495,0.09533667616519625
17015,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,422,,,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,3,0,1,2,0.0,0.6666666666666666,0.7291661275162111,0.02900000332658026,-2.0419666752877577
17015,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,422,388,34,2,2,6,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.028091832390780076,2,0,0,2,0.0,1.0,0.7820507501050745,0.04808342513681807,-1.0
17016,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1053,,,7,7,1,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,7,2,1,4,0.25,0.5714285714285714,0.7924120825110833,0.014532150011333345,-1.0
17016,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1053,1053,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17016,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1053,,,7,7,1,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,7,1,1,5,0.125,0.7142857142857143,0.7788111904887622,0.021679514433149194,-1.0
17016,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,1053,1053,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17016,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1053,,,7,7,1,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,7,2,1,4,0.25,0.5714285714285714,0.7897783736795483,0.015916182526924505,-1.0
17016,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,1053,1053,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17016,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,1053,,,7,7,1,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,7,1,1,5,0.125,0.7142857142857143,0.7806893463608207,0.01560811626378178,-1.0
17016,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,1053,1053,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17016,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,1053,,,7,7,1,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,7,0,0,7,0.0,1.0,0.7557283420266936,0.0255022730685468,-1.0
17016,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,1053,937,116,3,3,5,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,-0.2876034487745613,3,0,0,3,0.0,1.0,0.7759352938478677,0.021051450304891084,-1.0
17017,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,730,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,2,1,2,0.25,0.4,0.7893452269058545,0.013920706674310335,-1.0
17017,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,730,730,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17017,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,730,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,0,0,5,0.0,1.0,0.7749491958209398,0.020764514966822967,-1.0
17017,high_temperature,baseline_use;high_c_rate;high_dod;combined_stress,ROBUST_LOSO,730,730,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17017,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,730,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,1,1,3,0.125,0.6,0.7865575454695805,0.015245957864580939,-1.0
17017,high_c_rate,baseline_use;high_temperature;high_dod;combined_stress,ROBUST_LOSO,730,730,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17017,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,REFERENCE_INTERVAL_RISK,730,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,0,1,4,0.0,0.8,0.7769371529543465,0.014641248590678835,-1.0
17017,high_dod,baseline_use;high_temperature;high_c_rate;combined_stress,ROBUST_LOSO,730,730,0,0,0,8,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,0,0,0,0,0.0,,,,
17017,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,REFERENCE_INTERVAL_RISK,730,,,5,5,3,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,5,0,0,5,0.0,1.0,0.7505168715702246,0.02391885319495457,-1.0
17017,combined_stress,baseline_use;high_temperature;high_c_rate;high_dod,ROBUST_LOSO,730,715,15,1,1,7,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,0.018198528003866343,1,0,0,1,0.0,1.0,0.7806826085008384,0.01953766293665682,-1.0
17018,baseline_use,high_temperature;high_c_rate;high_dod;combined_stress,REFERENCE_INTERVAL_RISK,1015,,,7,7,1,False,ABSTAIN_INSUFFICIENT_FEASIBILITY,,7,3,2,2,0.375,0.2857142857142857,0.7918731643192558,0.015487073061945633,-1.0
